Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
HE-16249,Becky Pak,Consumer,United States,Los Angeles,California,90008,West
CG-13970,Becky Pak,Consumer,United States,Los Angeles,California,90008,West
DV-14495,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South
CM-14105,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central
AS-11690,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
HE-16250,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
CG-13971,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
DV-14496,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
CM-14106,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
AS-11691,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
HE-16251,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
CG-13972,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
DV-14497,George Zrebassa,Corporate,United States,Thousand Oaks,California,91360,West
CM-14107,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-11692,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East
HE-16252,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South
CG-13973,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central
DV-14498,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South
CM-14108,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South
AS-11693,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South
HE-16253,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South
CG-13974,Keith Dawkins,Corporate,United States,San Jose,California,95123,West
DV-14499,Keith Dawkins,Corporate,United States,San Jose,California,95123,West
CM-14109,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South
AS-11694,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South
HE-16254,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West
CG-13975,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West
DV-14500,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South
CM-14110,Tracy Collins,Home Office,United States,San Francisco,California,94110,West
AS-11695,Tracy Collins,Home Office,United States,San Francisco,California,94110,West
HE-16255,Tiffany House,Corporate,United States,Yuma,Arizona,85364,West
CG-13976,Pierre Wener,Consumer,United States,Columbia,Maryland,21044,East
DV-14501,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West
CM-14111,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central
AS-11696,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East
HE-16256,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East
CG-13977,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West
DV-14502,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
CM-14112,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
AS-11697,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central
HE-16257,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West
CG-13978,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West
DV-14503,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West
CM-14113,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South
AS-11698,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West
HE-16258,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West
CG-13979,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central
DV-14504,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central
CM-14114,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19143,East
AS-11699,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
HE-16259,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
CG-13980,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
DV-14505,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
CM-14115,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
AS-11700,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South
HE-16260,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South
CG-13981,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central
DV-14506,Logan Haushalter,Consumer,United States,San Jose,California,95123,West
CM-14116,Logan Haushalter,Consumer,United States,San Jose,California,95123,West
AS-11701,Logan Haushalter,Consumer,United States,San Jose,California,95123,West
HE-16261,Muhammed MacIntyre,Corporate,United States,New York City,New York,10024,East
CG-13982,Bill Donatelli,Consumer,United States,Detroit,Michigan,48227,Central
DV-14507,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South
CM-14117,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South
AS-11702,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South
HE-16262,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central
CG-13983,Zuschuss Carroll,Consumer,United States,New York City,New York,10024,East
DV-14508,Nona Balk,Corporate,United States,New York City,New York,10011,East
CM-14118,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West
AS-11703,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West
HE-16263,Michael Nguyen,Consumer,United States,New York City,New York,10009,East
CG-13984,Michael Nguyen,Consumer,United States,New York City,New York,10009,East
DV-14509,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central
CM-14119,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central
AS-11704,Carlos Soltero,Consumer,United States,New York City,New York,10024,East
HE-16264,Carlos Soltero,Consumer,United States,New York City,New York,10024,East
CG-13985,Michael Chen,Consumer,United States,Pasco,Washington,99301,West
DV-14510,Michael Chen,Consumer,United States,Pasco,Washington,99301,West
CM-14120,Sample Company A,Home Office,United States,Burbank,California,91505,West
AS-11705,Sample Company A,Home Office,United States,Burbank,California,91505,West
HE-16265,Sample Company A,Home Office,United States,Burbank,California,91505,West
CG-13986,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central
DV-14511,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East
CM-14121,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East
AS-11706,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South
HE-16266,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South
CG-13987,Jim Karlsson,Consumer,United States,New York City,New York,10024,East
DV-14512,Jim Karlsson,Consumer,United States,New York City,New York,10024,East
CM-14122,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West
AS-11707,Suzanne McNair,Corporate,United States,New York City,New York,10035,East
HE-16267,Karen Carlisle,Corporate,United States,New York City,New York,10009,East
CG-13988,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South
DV-14513,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South
CM-14123,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South
AS-11708,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East
HE-16268,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South
CG-13989,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South
DV-14514,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South
CM-14124,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South
AS-11709,Sam Craven,Consumer,United States,Houston,Texas,77095,Central
HE-16269,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central
CG-13990,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central
DV-14515,Gary Hwang,Consumer,United States,Modesto,California,95351,West
CM-14125,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,East
AS-11710,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,East
HE-16270,Skye Norling,Home Office,United States,San Francisco,California,94109,West
CG-13991,Anna Häberlin,Corporate,United States,Detroit,Michigan,48205,Central
DV-14516,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West
CM-14126,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West
AS-11711,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
HE-16271,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CG-13992,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West
DV-14517,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West
CM-14127,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West
AS-11712,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
HE-16272,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CG-13993,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
DV-14518,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CM-14128,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
AS-11713,Bart Pistole,Corporate,United States,Miami,Florida,33180,South
HE-16273,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,South
CG-13994,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central
DV-14519,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West
CM-14129,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West
AS-11714,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West
HE-16274,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West
CG-13995,Michael Kennedy,Corporate,United States,San Diego,California,92037,West
DV-14520,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central
CM-14130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West
AS-11715,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South
HE-16275,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
CG-13996,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
DV-14521,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
CM-14131,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
AS-11716,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
HE-16276,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
CG-13997,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
DV-14522,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
CM-14132,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
AS-11717,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
HE-16277,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South
CG-13998,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South
DV-14523,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East
CM-14133,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West
AS-11718,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West
HE-16278,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West
CG-13999,Darren Budd,Corporate,United States,New York City,New York,10024,East
DV-14524,Darren Budd,Corporate,United States,New York City,New York,10024,East
CM-14134,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East
AS-11719,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central
HE-16279,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central
CG-14000,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West
DV-14525,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West
CM-14135,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East
AS-11720,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West
HE-16280,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West
CG-14001,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West
DV-14526,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West
CM-14136,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central
AS-11721,Jason Gross,Corporate,United States,Los Angeles,California,90032,West
HE-16281,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East
CG-14002,Alejandro Grove,Consumer,United States,New York City,New York,10011,East
DV-14527,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West
CM-14137,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West
AS-11722,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West
HE-16282,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CG-14003,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-14528,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CM-14138,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-11723,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
HE-16283,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CG-14004,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-14529,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CM-14139,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-11724,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East
HE-16284,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East
CG-14005,Logan Currie,Consumer,United States,Houston,Texas,77070,Central
DV-14530,Logan Currie,Consumer,United States,Houston,Texas,77070,Central
CM-14140,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South
AS-11725,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South
HE-16285,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South
CG-14006,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South
DV-14531,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South
CM-14141,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West
AS-11726,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West
HE-16286,Bart Pistole,Corporate,United States,Oxnard,California,93030,West
CG-14007,Bart Pistole,Corporate,United States,Oxnard,California,93030,West
DV-14532,Bart Pistole,Corporate,United States,Oxnard,California,93030,West
CM-14142,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West
AS-11727,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West
